N,P,K,temperature,humidity,label,Region,Soil_Type,soil_moisture_range
2,30,30,26.00175125,94.79998418,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
30,13,25,27.15116142,91.48889469,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
8,15,33,28.97318719,98.09861043,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
18,12,35,26.13958446,96.38580769,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
8,28,30,25.51618488,94.33465411,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
40,22,29,27.55821802,99.98187601,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
27,10,33,27.81132822,97.48410555,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
21,20,31,25.60033702,99.7240104,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
3,9,35,26.91641934,99.84671638,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
22,16,27,29.1797902,90.27214288,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
27,8,30,26.44600063,98.29937782,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
22,8,33,28.43572863,95.8840407,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
28,27,32,28.94099669,93.00109012,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
23,21,26,26.45488737,93.45042636,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
37,5,34,25.79490531,93.84150618,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
19,26,29,26.93141945,98.80313612,coconut,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
133,47,24,24.40228894,79.19732001,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
136,36,20,23.09595631,84.86275707,cotton,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
104,47,18,23.9656349,76.97696717,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
133,47,23,24.88738107,75.62137159,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
126,38,23,25.36243778,83.63276077,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
126,50,19,24.69457084,81.7358876,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
113,41,20,25.0017188,80.53965818,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
121,45,22,22.45942937,81.30681027,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
121,47,16,23.60564038,79.29573149,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
129,60,22,24.58453146,79.12404171,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
107,45,25,23.0865933,83.55546146,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
122,59,18,23.5000992,83.63488952,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
140,38,15,24.1472953,75.88298598,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
102,49,21,24.69315538,84.84422454,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
111,40,25,24.484692,84.44932014,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
131,35,18,24.49112609,82.24415809,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
135,43,16,23.47986888,81.73049149,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
100,46,18,24.18586246,76.04203958,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
123,39,24,25.00755095,78.17952126,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
117,56,15,25.99237426,77.0543546,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
121,36,24,23.66457347,81.69105088,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
101,58,18,25.66891439,81.38103349,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
107,42,24,22.04612876,84.62978302,cotton,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
100,41,22,22.4204752,84.55794703,cotton,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
125,39,21,25.03149561,82.21276599,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
105,60,23,23.53371386,77.21705554,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
102,46,19,22.77076388,82.5993307,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
131,49,22,25.49848236,79.9751579,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
139,35,15,25.248679,83.4630147,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
108,36,19,22.78249615,77.51235009,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
118,45,23,23.37044424,77.43198948,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
107,51,22,24.86560781,78.22080815,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
125,60,17,24.14386157,84.51591287,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
113,37,20,25.03300222,79.04368718,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
131,52,16,23.65724079,84.47601498,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
115,48,16,25.54359718,84.09229796,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
113,38,25,22.00085141,79.47270984,cotton,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(50, 70)"
111,41,18,23.64328417,78.1258666,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
111,53,19,23.96436009,78.02763149,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
122,48,16,24.65425757,75.6350708,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
108,46,17,24.3017998,84.87668973,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
132,41,22,24.29144926,81.02453404,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
103,42,17,24.29470232,84.61527627,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
133,50,25,25.72180042,81.19666206,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
127,37,18,24.87663664,76.30050373,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
110,39,25,22.60612115,77.34264002,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
131,38,19,23.86814008,75.68339729,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
108,38,24,23.41022496,76.43836957,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
122,40,17,24.96440768,81.31677618,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
111,50,15,25.16820129,80.30351815,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
140,40,17,22.72767171,77.07598065,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
100,40,20,22.45145981,76.25674874,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
123,50,16,23.04920461,75.53835214,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
107,36,21,25.29250148,75.66653335,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
118,50,19,22.95604064,82.33733678,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
103,51,20,22.80213132,84.14668447,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
133,57,19,23.54234715,75.98203329,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
129,47,20,24.41212325,80.80343786,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
116,52,19,22.94276687,75.37170612,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
114,40,23,25.53676123,81.13668716,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
131,60,17,25.32023717,81.79475917,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
107,43,18,22.426733,81.53480799,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
123,44,21,25.78544484,75.00539324,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
112,49,25,25.68959532,77.90621048,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
119,44,15,22.14593688,82.8597549,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
130,59,19,25.07278712,82.50257909,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
127,53,24,22.21506982,76.17851932,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
134,52,18,23.9643129,76.59175937,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
109,36,18,25.40059227,76.53237965,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
100,48,17,23.7805123,83.03878838,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
132,52,19,24.16402322,76.7433897,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
102,37,25,25.31468463,77.91757121,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
111,39,22,22.60361557,80.3509046,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
117,51,15,22.9535715,78.71555832,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
136,36,24,22.74446976,80.41198458,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
134,56,18,23.80834611,83.91902605,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
112,54,15,25.46228792,81.56641891,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
105,56,15,25.96779712,81.97904282,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
140,45,15,25.5308271,80.04662756,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
126,46,25,24.43847399,81.69801729,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
106,49,24,23.03887865,76.47039772,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
121,53,19,23.51308653,76.72621429,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
108,60,17,22.75805656,76.75768356,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
116,56,17,24.71252544,77.7293114,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
100,52,19,23.45969093,82.44777468,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
129,43,16,25.5503704,77.85055621,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
118,44,23,22.08458267,82.82904143,cotton,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
117,43,25,24.68854799,78.51206972,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
126,37,21,25.84997269,84.16855231,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
120,48,16,22.46054478,75.40989245,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
102,45,16,23.65629976,77.52425987,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
131,56,20,22.00817088,81.83896111,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
114,40,17,24.32630461,80.13456404,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
101,37,18,22.92360984,82.68738535,cotton,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
106,46,20,23.43821725,78.63388824,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
113,38,20,22.10718988,78.58320116,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
102,53,21,23.03814028,76.11021529,cotton,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(50, 70)"
110,39,18,24.54795322,75.39752705,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
107,58,15,23.73868041,75.77503808,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(50, 70)"
120,60,15,22.31871914,83.86129998,cotton,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
89,47,38,25.52468965,72.24850829,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
60,37,39,26.59104992,82.94164078,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
63,41,45,25.29781791,86.8870535,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
86,40,39,25.72100868,88.16513579,jute,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
96,41,40,23.58419277,72.00460848,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
100,35,36,25.31042337,72.01364411,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
63,37,43,23.41798979,85.08640476,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
70,43,40,24.35564134,88.80391021,jute,West Coast Plains & Ghats,"['Red', 'Lateritic Coastal Alluvium']","(80, 100)"
67,55,44,26.284017,75.14640198,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
74,40,40,25.13842773,83.12053888,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
89,53,44,24.88692811,71.91711523,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
74,46,45,25.75734909,88.36668522,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
89,41,38,23.12844351,74.68322732,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
60,55,40,24.9949957,88.95692783,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
67,43,38,25.21622704,70.88259632,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
70,38,35,24.39736241,79.26861738,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
74,49,38,23.31410442,71.4509053,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
90,40,39,25.72668885,81.86171563,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
82,35,44,26.96656378,78.21047693,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
73,45,37,23.70467146,74.63745355,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
85,53,38,24.90075709,73.84186449,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
81,56,36,23.39605743,72.60512854,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
84,55,38,26.8748389,79.78725152,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
80,45,42,23.1426498,74.99739774,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
76,54,45,24.29496635,77.62976013,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
76,56,39,24.39459498,89.89106506,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
81,40,45,25.7629429,80.76238215,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
76,44,45,25.4879684,84.48235878,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
69,47,40,25.37122686,76.2403666,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
82,40,45,26.21312799,81.70476368,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
69,57,35,24.30748599,78.54340987,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
81,36,38,23.76554749,87.98329901,jute,West Coast Plains & Ghats,"['Red', 'Lateritic Coastal Alluvium']","(80, 100)"
67,60,38,24.79853023,78.53037059,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
72,51,40,23.20683504,74.09956958,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
65,39,45,23.66805429,70.89000744,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
78,50,43,25.12417673,85.72530641,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
77,52,41,23.89069041,83.46409075,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
89,52,42,23.09433785,81.45139295,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
62,49,37,24.21744605,82.85284045,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
90,48,45,24.06475727,71.31342851,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
66,47,36,24.85441411,74.4407048,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
80,52,39,26.41915161,76.85691248,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
89,52,45,24.89326318,77.01222585,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
77,51,44,23.25583402,82.7015932,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
94,37,41,24.7634518,87.06071115,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
75,41,35,24.97042599,78.62697699,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
60,55,36,26.12797248,80.49172597,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
62,56,35,25.97825807,81.65769588,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
84,40,42,26.2830571,73.35763537,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
100,56,40,26.38905406,83.31240346,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
75,56,44,25.2746335,73.7459581,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
78,46,42,23.09499564,78.45959697,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
82,48,36,25.79351957,81.76904006,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
100,58,41,23.17403323,87.88255345,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
88,50,40,25.63215038,79.95150917,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
67,41,40,25.848795,87.81661683,jute,Island Region (Andaman & Nicobar),['Coastal Alluvium Salty'],"(80, 100)"
72,42,43,26.56767277,80.90424543,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
89,40,43,26.24532085,72.97198375,jute,Eastern Plateau & Hills,"['Red & Yellow', 'Red & Lateritic', 'Mixed Red & Black']","(80, 100)"
89,57,43,26.91515043,73.19897535,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
61,41,44,24.36972377,82.11319791,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
79,45,43,25.71901283,79.15532398,jute,East Coast Plains & Hills,"['Red', 'Black Coastal Alluvium']","(80, 100)"
84,40,43,25.01157559,88.3313023,jute,"Eastern Himalaya (Assam, W.B., NE states)","['Alluvial', 'Brown hill', 'Red', 'Tarai']","(80, 100)"
98,43,35,25.40785911,76.44048625,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
75,36,44,23.28081,74.27607475,jute,"Western Himalayas (J & K, H.P.)","['Alluvial', 'Brown-hill']","(80, 100)"
89,58,35,23.98651719,82.09053379,jute,Lower Gangetic Plain (W.B.),['Alluvial Red Lateritic'],"(80, 100)"
